booking_code,driver_id,awarded_time,cancel_passenger_time
ADR-4660857-2-291,228311,2016-04-07 10:55:18,2016-04-07 10:58:45
ADR-4661454-2-072,59443,2016-04-08 11:16:08,2016-04-08 11:17:48
ADR-4664636-2-141,89167,2016-04-07 05:23:41,2016-04-07 05:25:17
ADR-4664636-2-143,174115,2016-04-07 05:26:38,2016-04-07 05:29:15
ADR-4667274-2-030,294885,2016-04-13 01:40:13,2016-04-13 01:40:47
ADR-4675538-2-957,168739,2016-04-10 15:29:49,2016-04-10 15:32:33
ADR-4681510-2-101,113790,2016-04-09 01:06:21,2016-04-09 01:10:09
ADR-4682151-2-129,108033,2016-04-07 11:34:02,2016-04-07 11:36:05
ADR-4682852-2-094,180064,2016-04-07 05:16:39,2016-04-07 05:17:12
ADR-4683111-2-112,112315,2016-04-13 08:17:09,2016-04-13 08:17:28
ADR-4683178-2-250,120405,2016-04-07 22:47:06,2016-04-07 22:47:58
ADR-4686330-2-035,224445,2016-04-07 03:44:03,2016-04-07 03:54:42
ADR-4687884-2-103,198717,2016-04-08 05:09:02,2016-04-08 05:09:50
ADR-4689199-2-053,156983,2016-04-12 11:19:20,2016-04-12 11:23:36
ADR-4692783-2-221,135440,2016-04-07 23:48:07,2016-04-07 23:52:49
ADR-4694246-2-081,171325,2016-04-08 10:07:18,2016-04-08 10:08:49
ADR-4698018-2-002,193072,2016-04-12 13:23:51,2016-04-12 13:24:12
ADR-4698272-2-104,198655,2016-04-09 03:33:13,2016-04-09 03:33:25
ADR-4698272-2-105,98690,2016-04-09 03:34:07,2016-04-09 03:34:26
ADR-4698746-2-210,279614,2016-04-07 17:46:25,2016-04-07 17:47:53
ADR-4699476-2-347,156922,2016-04-13 13:44:41,2016-04-13 13:46:12
ADR-4700877-2-161,198599,2016-04-09 08:47:05,2016-04-09 08:48:00
ADR-4701034-2-196,102051,2016-04-11 20:54:33,2016-04-11 20:54:51
ADR-4701554-2-313,213231,2016-04-08 18:52:10,2016-04-08 18:52:25
ADR-4704960-2-312,290180,2016-04-09 14:00:40,2016-04-09 14:02:51
ADR-4705065-2-018,234363,2016-04-10 05:36:58,2016-04-10 05:39:03
ADR-4705708-2-063,210809,2016-04-07 01:23:31,2016-04-07 01:24:08
ADR-4706493-2-088,217356,2016-04-09 12:20:19,2016-04-09 12:20:44
ADR-4706844-2-261,55943,2016-04-08 03:58:45,2016-04-08 04:01:43
ADR-4709876-2-384,158647,2016-04-07 17:29:55,2016-04-07 17:35:19
ADR-4710005-2-044,166717,2016-04-13 10:44:56,2016-04-13 10:52:01
ADR-4713369-2-014,193722,2016-04-10 14:32:19,2016-04-10 14:37:52
ADR-4718099-2-136,198917,2016-04-10 09:52:03,2016-04-10 10:05:21
ADR-4719556-2-005,112220,2016-04-07 10:49:43,2016-04-07 10:50:04
ADR-4719556-2-006,293048,2016-04-13 09:37:45,2016-04-13 09:38:03
ADR-4721143-2-064,231442,2016-04-09 03:33:22,2016-04-09 03:35:16
ADR-4723212-2-018,235149,2016-04-08 17:40:39,2016-04-08 17:41:26
ADR-4723212-2-019,292982,2016-04-08 18:29:18,2016-04-08 18:33:57
ADR-4723796-2-020,212926,2016-04-08 09:56:00,2016-04-08 09:56:10
ADR-4726062-2-463,205659,2016-04-12 22:52:14,2016-04-12 22:53:13
ADR-4729324-2-038,155343,2016-04-10 16:43:49,2016-04-10 16:43:59
ADR-4730009-2-028,118012,2016-04-12 13:42:45,2016-04-12 13:49:35
ADR-4732249-2-516,145007,2016-04-08 06:57:13,2016-04-08 06:58:14
ADR-4735408-2-121,210278,2016-04-12 03:21:33,2016-04-12 03:21:55
ADR-4735881-2-029,131556,2016-04-07 23:11:55,2016-04-07 23:14:16
ADR-4737343-2-046,249176,2016-04-08 09:40:06,2016-04-08 09:43:34
ADR-4738022-2-221,239209,2016-04-08 10:48:46,2016-04-08 10:49:23
ADR-4738870-2-115,100805,2016-04-10 07:14:12,2016-04-10 07:15:10
ADR-4739749-2-042,153230,2016-04-12 05:16:11,2016-04-12 05:16:30
ADR-4742512-2-065,131926,2016-04-13 12:05:15,2016-04-13 12:05:30
ADR-4742587-2-045,200364,2016-04-09 15:08:11,2016-04-09 15:08:46
ADR-4742897-2-005,111370,2016-04-11 04:13:01,2016-04-11 04:13:13
ADR-4745829-2-090,141567,2016-04-09 15:18:27,2016-04-09 15:39:33
ADR-4747123-2-133,205564,2016-04-09 06:18:02,2016-04-09 06:20:17
ADR-4747793-2-217,224445,2016-04-09 00:48:34,2016-04-09 00:50:27
ADR-4748762-2-110,129428,2016-04-08 06:53:26,2016-04-08 06:57:35
ADR-4748762-2-111,288419,2016-04-08 06:58:20,2016-04-08 06:59:53
ADR-4753878-2-023,198626,2016-04-09 14:58:21,2016-04-09 15:03:06
ADR-4754569-2-335,160098,2016-04-07 08:32:47,2016-04-07 08:34:02
ADR-4754569-2-337,105649,2016-04-08 12:01:23,2016-04-08 12:01:38
ADR-4761459-2-322,87444,2016-04-09 06:22:10,2016-04-09 06:22:56
ADR-4764207-2-680,151353,2016-04-06 21:06:10,2016-04-06 21:08:12
ADR-4764207-2-681,207914,2016-04-07 13:07:40,2016-04-07 13:09:10
ADR-4764207-2-683,148226,2016-04-07 14:11:59,2016-04-07 14:20:34
ADR-4764816-2-190,249373,2016-04-09 19:55:53,2016-04-09 19:58:09
ADR-4765234-2-240,115266,2016-04-09 01:48:03,2016-04-09 01:50:59
ADR-4765633-2-045,249504,2016-04-12 08:39:24,2016-04-12 08:44:43
ADR-4770046-2-487,51782,2016-04-10 16:33:29,2016-04-10 16:34:01
ADR-4770875-2-125,229109,2016-04-08 18:14:44,2016-04-08 18:16:45
ADR-4776409-2-192,105463,2016-04-08 10:28:41,2016-04-08 10:29:53
ADR-4777546-2-072,82179,2016-04-08 11:09:43,2016-04-08 11:10:51
ADR-4791445-2-120,289575,2016-04-11 00:21:34,2016-04-11 00:22:34
ADR-4793835-2-141,213777,2016-04-12 09:46:04,2016-04-12 09:57:43
ADR-4793872-2-123,294369,2016-04-10 08:09:13,2016-04-10 08:10:06
ADR-4795407-2-014,151742,2016-04-13 02:52:05,2016-04-13 02:53:35
ADR-4795660-2-261,291292,2016-04-11 10:40:45,2016-04-11 10:49:48
ADR-4796765-2-644,241702,2016-04-07 15:05:07,2016-04-07 15:05:22
ADR-4799616-2-148,297993,2016-04-13 15:00:48,2016-04-13 15:06:15
ADR-4800391-2-002,127126,2016-04-07 05:05:32,2016-04-07 05:06:20
ADR-4801605-2-213,207944,2016-04-06 22:35:30,2016-04-06 22:35:46
ADR-4801605-2-214,31690,2016-04-06 22:36:04,2016-04-06 22:36:16
ADR-4802003-2-532,279721,2016-04-08 22:21:15,2016-04-08 22:21:39
ADR-4802606-2-160,295210,2016-04-07 23:30:48,2016-04-07 23:38:29
ADR-4802606-2-173,295232,2016-04-11 23:40:18,2016-04-11 23:45:08
ADR-4802606-2-176,197180,2016-04-12 23:52:14,2016-04-12 23:55:35
ADR-4809622-2-114,198404,2016-04-10 07:07:42,2016-04-10 07:10:21
ADR-4809697-2-105,248923,2016-04-13 00:34:47,2016-04-13 00:35:14
ADR-4809972-2-462,279153,2016-04-09 12:54:22,2016-04-09 12:54:43
ADR-4813115-2-054,47535,2016-04-13 02:44:15,2016-04-13 02:46:26
ADR-4818531-2-036,236482,2016-04-12 03:57:02,2016-04-12 04:05:23
ADR-4820751-2-127,101323,2016-04-08 05:39:44,2016-04-08 05:41:45
ADR-4823451-2-028,44317,2016-04-08 17:59:44,2016-04-08 18:05:17
ADR-4825235-2-067,151833,2016-04-07 13:57:38,2016-04-07 13:59:08
ADR-4831392-2-074,194125,2016-04-13 09:39:47,2016-04-13 09:40:14
ADR-4834503-2-011,247034,2016-04-07 10:58:12,2016-04-07 11:00:58
ADR-4834503-2-024,83572,2016-04-10 10:22:36,2016-04-10 10:23:22
ADR-4834503-2-026,233383,2016-04-11 00:45:02,2016-04-11 00:48:10
ADR-4834503-2-027,57363,2016-04-11 00:48:27,2016-04-11 00:54:47
ADR-4834503-2-028,283450,2016-04-12 04:06:02,2016-04-12 04:06:59
ADR-4834624-2-725,209140,2016-04-07 16:20:00,2016-04-07 16:20:17
ADR-4834624-2-727,167858,2016-04-08 13:24:23,2016-04-08 13:26:30
ADR-4834624-2-733,212134,2016-04-08 15:54:47,2016-04-08 15:57:18
ADR-4835229-2-139,81995,2016-04-13 00:00:10,2016-04-13 00:09:10
ADR-4835418-2-013,260831,2016-04-09 08:51:50,2016-04-09 08:52:24
ADR-4835418-2-015,294428,2016-04-10 08:21:28,2016-04-10 08:21:40
ADR-4835418-2-016,185040,2016-04-10 08:22:13,2016-04-10 08:22:30
ADR-4837535-2-263,146103,2016-04-10 10:25:38,2016-04-10 10:26:43
ADR-4839149-2-179,105649,2016-04-10 09:10:26,2016-04-10 09:13:02
ADR-4841988-2-155,159609,2016-04-10 03:50:34,2016-04-10 03:50:59
ADR-4852114-2-355,289560,2016-04-09 12:35:26,2016-04-09 12:35:45
ADR-4852114-2-356,95426,2016-04-09 12:36:08,2016-04-09 12:37:52
ADR-4852114-2-357,232672,2016-04-09 12:38:11,2016-04-09 12:38:24
ADR-4853241-2-114,183981,2016-04-10 11:33:17,2016-04-10 11:33:52
ADR-4853241-2-115,145385,2016-04-10 11:34:06,2016-04-10 11:34:52
ADR-4856466-2-114,181375,2016-04-11 22:44:13,2016-04-11 22:51:03
ADR-4857739-2-053,136236,2016-04-11 10:47:21,2016-04-11 10:47:43
ADR-4857739-2-054,237414,2016-04-11 11:08:17,2016-04-11 11:08:42
ADR-4858994-2-1106,295015,2016-04-09 18:49:33,2016-04-09 18:50:19
ADR-4858994-2-1113,70194,2016-04-12 03:34:54,2016-04-12 03:35:15
ADR-4859277-2-562,213739,2016-04-12 08:59:46,2016-04-12 09:01:30
ADR-4859681-2-001,129862,2016-04-13 15:31:21,2016-04-13 15:31:30
ADR-4859681-2-002,199251,2016-04-13 15:32:28,2016-04-13 15:32:39
ADR-4859681-2-003,152427,2016-04-13 15:33:17,2016-04-13 15:33:38
ADR-4859789-2-289,130955,2016-04-09 20:13:25,2016-04-09 20:14:11
ADR-4860691-2-223,230019,2016-04-11 17:12:41,2016-04-11 17:12:56
ADR-4861701-2-410,207914,2016-04-07 13:38:06,2016-04-07 13:44:36
ADR-4862356-2-451,82484,2016-04-13 08:06:43,2016-04-13 08:08:22
ADR-4862438-2-186,203904,2016-04-12 22:22:36,2016-04-12 22:22:54
ADR-4863516-2-219,212820,2016-04-08 12:26:18,2016-04-08 12:36:50
ADR-4865175-2-015,141002,2016-04-09 16:00:55,2016-04-09 16:01:13
ADR-4865175-2-016,195867,2016-04-09 16:01:39,2016-04-09 16:01:51
ADR-4865205-2-052,198655,2016-04-09 07:36:02,2016-04-09 07:37:23
ADR-4865243-2-555,159997,2016-04-12 14:28:51,2016-04-12 14:30:41
ADR-4867259-2-234,142902,2016-04-10 09:55:24,2016-04-10 09:55:59
ADR-4868241-2-148,230753,2016-04-13 03:26:27,2016-04-13 03:26:47
ADR-4871007-2-084,124392,2016-04-09 02:45:13,2016-04-09 02:45:31
ADR-4871656-2-077,137645,2016-04-08 10:38:41,2016-04-08 10:44:57
ADR-4875180-2-146,197767,2016-04-08 00:26:13,2016-04-08 00:27:16
ADR-4877793-2-002,32660,2016-04-09 10:42:28,2016-04-09 10:43:48
ADR-4877793-2-003,204597,2016-04-09 10:44:20,2016-04-09 10:44:30
ADR-4877825-2-136,192062,2016-04-11 14:48:41,2016-04-11 14:48:54
ADR-4877977-2-057,238840,2016-04-10 00:25:05,2016-04-10 00:27:45
ADR-4879378-2-016,110148,2016-04-08 19:42:43,2016-04-08 19:43:04
ADR-4881629-2-032,288958,2016-04-07 14:26:10,2016-04-07 14:31:24
ADR-4881668-2-108,152381,2016-04-07 07:09:57,2016-04-07 07:11:55
ADR-4882291-2-155,293972,2016-04-08 13:36:59,2016-04-08 13:41:38
ADR-4882291-2-164,38657,2016-04-11 14:06:46,2016-04-11 14:09:42
ADR-4884624-2-345,128067,2016-04-12 12:40:32,2016-04-12 12:40:50
ADR-4884835-2-084,293901,2016-04-10 15:25:56,2016-04-10 15:28:11
ADR-4885509-2-030,140268,2016-04-10 23:50:33,2016-04-10 23:51:33
ADR-4887769-2-018,114578,2016-04-10 23:06:17,2016-04-10 23:06:57
ADR-4888845-2-202,139900,2016-04-09 04:00:24,2016-04-09 04:04:16
ADR-4888845-2-203,139900,2016-04-09 04:04:45,2016-04-09 04:05:00
ADR-4888845-2-204,249368,2016-04-09 04:05:34,2016-04-09 04:09:55
ADR-4890135-2-054,231655,2016-04-13 11:07:29,2016-04-13 11:13:03
ADR-4891109-2-111,151684,2016-04-10 13:23:56,2016-04-10 13:24:16
ADR-4891668-2-030,216909,2016-04-07 23:16:23,2016-04-07 23:16:49
ADR-4894251-2-061,179935,2016-04-09 16:34:51,2016-04-09 16:44:15
ADR-4894251-2-062,162683,2016-04-09 16:44:49,2016-04-09 16:45:04
ADR-4894521-2-055,247129,2016-04-10 06:11:07,2016-04-10 06:14:11
ADR-4901292-2-171,84870,2016-04-09 06:23:30,2016-04-09 06:25:27
ADR-4905270-2-149,171788,2016-04-11 21:08:12,2016-04-11 21:09:18
ADR-4905270-2-151,295956,2016-04-12 22:45:25,2016-04-12 22:47:40
ADR-4906119-2-081,286871,2016-04-09 06:32:25,2016-04-09 06:44:14
ADR-4906872-2-1080,128040,2016-04-07 07:01:38,2016-04-07 07:02:13
ADR-4909684-2-159,193541,2016-04-11 00:24:55,2016-04-11 00:25:13
ADR-4909684-2-160,112808,2016-04-11 00:25:40,2016-04-11 00:34:51
ADR-4910763-2-057,190737,2016-04-09 14:34:37,2016-04-09 14:39:33
ADR-4911683-2-114,130303,2016-04-08 18:58:01,2016-04-08 19:00:41
ADR-4912594-2-250,152141,2016-04-08 11:18:26,2016-04-08 11:18:37
ADR-4912594-2-251,192434,2016-04-08 11:18:54,2016-04-08 11:19:15
ADR-4915734-2-094,212134,2016-04-13 13:15:30,2016-04-13 13:15:53
ADR-4917962-2-1322,138650,2016-04-11 05:23:32,2016-04-11 05:23:55
ADR-4919756-2-293,192167,2016-04-12 12:16:44,2016-04-12 12:19:21
ADR-4920277-2-007,278194,2016-04-09 09:41:11,2016-04-09 09:43:33
ADR-4920906-2-042,167818,2016-04-12 00:51:44,2016-04-12 00:58:52
ADR-4923161-2-136,198202,2016-04-12 12:48:50,2016-04-12 12:55:45
ADR-4923161-2-137,198202,2016-04-12 12:56:20,2016-04-12 13:04:29
ADR-4925545-2-076,128059,2016-04-07 09:04:47,2016-04-07 09:06:30
ADR-4926363-2-426,207991,2016-04-06 16:42:21,2016-04-06 16:44:40
ADR-4926363-2-427,291025,2016-04-06 16:45:41,2016-04-06 16:46:05
ADR-4926363-2-428,278524,2016-04-12 12:02:03,2016-04-12 12:02:57
ADR-4926363-2-429,189713,2016-04-12 12:03:29,2016-04-12 12:07:11
ADR-4926376-2-078,202645,2016-04-12 09:58:50,2016-04-12 10:00:17
ADR-4926429-2-174,200663,2016-04-08 13:18:25,2016-04-08 13:18:52
ADR-4926642-2-018,234410,2016-04-12 03:17:33,2016-04-12 03:18:02
ADR-4926934-2-075,87444,2016-04-12 01:12:31,2016-04-12 01:15:07
ADR-4927475-2-010,161350,2016-04-12 11:28:07,2016-04-12 11:31:44
ADR-4928033-2-017,103931,2016-04-12 01:11:45,2016-04-12 01:12:03
ADR-4928033-2-018,293591,2016-04-12 01:12:25,2016-04-12 01:12:43
ADR-4928123-2-474,201748,2016-04-13 11:21:29,2016-04-13 11:23:13
ADR-4934551-2-081,113785,2016-04-11 16:08:41,2016-04-11 16:14:00
ADR-4935396-2-059,35405,2016-04-11 01:35:38,2016-04-11 01:36:31
ADR-4935396-2-062,198160,2016-04-13 00:57:45,2016-04-13 00:58:02
ADR-4935449-2-109,187261,2016-04-07 10:49:11,2016-04-07 10:56:07
ADR-4936673-2-206,189750,2016-04-12 10:06:00,2016-04-12 10:08:22
ADR-4938615-2-021,283045,2016-04-11 23:03:16,2016-04-11 23:03:35
ADR-4939418-2-023,226471,2016-04-13 13:37:28,2016-04-13 13:39:49
ADR-4939823-2-253,209625,2016-04-07 19:43:53,2016-04-07 19:44:52
ADR-4939823-2-256,198886,2016-04-08 11:42:26,2016-04-08 11:42:45
ADR-4941297-2-594,186908,2016-04-12 10:00:00,2016-04-12 10:02:56
ADR-4943677-2-025,198381,2016-04-08 23:20:52,2016-04-08 23:21:09
ADR-4945243-2-237,193003,2016-04-10 05:51:47,2016-04-10 05:52:04
ADR-4945800-2-324,147103,2016-04-07 11:04:33,2016-04-07 11:05:25
ADR-4945954-2-035,216523,2016-04-13 04:18:34,2016-04-13 04:25:01
ADR-4945954-2-036,216523,2016-04-13 04:25:22,2016-04-13 04:26:25
ADR-4947866-2-019,102082,2016-04-11 09:35:17,2016-04-11 09:41:17
ADR-4949239-2-296,86424,2016-04-13 09:30:06,2016-04-13 09:40:33
ADR-4949392-2-249,183805,2016-04-09 05:03:53,2016-04-09 05:04:17
ADR-4950293-2-491,191951,2016-04-06 21:11:01,2016-04-06 21:11:22
ADR-4953828-2-102,153573,2016-04-13 01:09:15,2016-04-13 01:09:52
ADR-4954276-2-077,250173,2016-04-11 05:50:58,2016-04-11 05:52:59
ADR-4956133-2-068,42162,2016-04-12 01:25:46,2016-04-12 01:29:36
ADR-4956929-2-523,278390,2016-04-07 04:58:55,2016-04-07 05:02:03
ADR-4958500-2-025,178282,2016-04-10 05:32:07,2016-04-10 05:34:34
ADR-4962527-2-132,249282,2016-04-07 09:09:42,2016-04-07 09:11:32
ADR-4962527-2-140,220052,2016-04-09 17:21:49,2016-04-09 17:22:24
ADR-4963373-2-113,294396,2016-04-09 13:30:59,2016-04-09 13:34:37
ADR-4963689-2-034,159624,2016-04-11 00:56:37,2016-04-11 00:57:00
ADR-4969566-2-006,151293,2016-04-13 11:48:20,2016-04-13 11:48:49
ADR-4969938-2-014,202314,2016-04-12 12:22:30,2016-04-12 12:22:56
ADR-4973389-2-107,188732,2016-04-12 11:08:32,2016-04-12 11:14:09
ADR-4973389-2-108,188732,2016-04-12 11:14:43,2016-04-12 11:14:52
ADR-4973389-2-109,297590,2016-04-13 11:13:49,2016-04-13 11:16:44
ADR-4976246-2-176,106552,2016-04-08 00:13:06,2016-04-08 00:15:13
ADR-4977181-2-090,290127,2016-04-10 14:55:56,2016-04-10 14:57:13
ADR-4980823-2-042,199616,2016-04-07 09:58:18,2016-04-07 10:02:42
ADR-4980823-2-045,226142,2016-04-13 11:26:18,2016-04-13 11:30:56
ADR-4981024-2-248,291099,2016-04-13 00:05:01,2016-04-13 00:10:14
ADR-4981089-2-001,91526,2016-04-08 14:57:58,2016-04-08 15:00:19
ADR-4992679-2-2222,177086,2016-04-08 00:02:48,2016-04-08 00:03:12
ADR-4992679-2-2252,153459,2016-04-10 11:52:53,2016-04-10 11:54:29
ADR-4995956-2-083,174598,2016-04-13 11:06:16,2016-04-13 11:06:34
ADR-4999141-2-025,15447,2016-04-12 04:52:10,2016-04-12 04:53:13
ADR-5001741-2-227,106587,2016-04-09 00:09:51,2016-04-09 00:10:15
ADR-5005934-2-130,198667,2016-04-08 05:59:56,2016-04-08 06:00:42
ADR-5006791-2-345,237628,2016-04-08 14:20:30,2016-04-08 14:22:17
ADR-5011254-2-022,104556,2016-04-09 09:32:54,2016-04-09 09:35:21
ADR-5012290-2-082,122891,2016-04-13 10:15:55,2016-04-13 10:18:31
ADR-5012412-2-034,233580,2016-04-10 15:38:21,2016-04-10 15:39:10
ADR-5012654-2-052,290484,2016-04-09 02:21:36,2016-04-09 02:21:53
ADR-5019088-2-066,145709,2016-04-09 07:59:02,2016-04-09 08:01:02
ADR-5019579-2-018,86094,2016-04-09 07:00:05,2016-04-09 07:03:37
ADR-5020863-2-160,140268,2016-04-07 00:26:02,2016-04-07 00:28:52
ADR-5021236-2-217,170122,2016-04-07 23:31:01,2016-04-07 23:31:40
ADR-5025406-2-125,134395,2016-04-07 06:17:47,2016-04-07 06:20:13
ADR-5025406-2-128,216991,2016-04-12 07:36:57,2016-04-12 07:41:31
ADR-5025769-2-293,279062,2016-04-07 23:33:40,2016-04-07 23:43:29
ADR-5025769-2-294,279062,2016-04-07 23:44:03,2016-04-07 23:44:31
ADR-5025769-2-304,239357,2016-04-07 23:46:17,2016-04-07 23:58:19
ADR-5031290-2-019,210805,2016-04-12 10:38:15,2016-04-12 10:44:13
ADR-5032153-2-071,231964,2016-04-08 10:53:20,2016-04-08 10:55:29
ADR-5032153-2-072,176259,2016-04-11 12:45:59,2016-04-11 12:46:44
ADR-5035932-2-182,131556,2016-04-09 10:10:48,2016-04-09 10:11:10
ADR-5035932-2-190,282602,2016-04-10 09:32:10,2016-04-10 09:41:15
ADR-5037019-2-249,104853,2016-04-08 08:55:42,2016-04-08 08:55:58
ADR-5038276-2-030,151838,2016-04-07 02:23:16,2016-04-07 02:23:43
ADR-5041880-2-083,289077,2016-04-08 22:48:29,2016-04-08 22:51:35
ADR-5042327-2-218,188947,2016-04-12 23:49:22,2016-04-12 23:49:49
ADR-5042736-2-307,221743,2016-04-08 10:27:19,2016-04-08 10:28:30
ADR-5042736-2-308,291221,2016-04-09 13:21:13,2016-04-09 13:21:29
ADR-5043727-2-054,153538,2016-04-11 00:24:36,2016-04-11 00:27:04
ADR-5045636-2-228,193567,2016-04-10 15:06:34,2016-04-10 15:07:12
ADR-5045636-2-229,239640,2016-04-10 15:07:50,2016-04-10 15:11:36
ADR-5045636-2-242,296065,2016-04-13 06:23:27,2016-04-13 06:29:22
ADR-5045636-2-243,203879,2016-04-13 06:31:00,2016-04-13 06:32:56
ADR-5047883-2-109,220052,2016-04-09 14:53:44,2016-04-09 14:57:35
ADR-5049177-2-296,201895,2016-04-08 13:15:04,2016-04-08 13:18:04
ADR-5049177-2-298,241001,2016-04-08 14:25:42,2016-04-08 14:38:25
ADR-5049177-2-300,200905,2016-04-09 22:34:54,2016-04-09 22:47:22
ADR-5050090-2-131,91143,2016-04-11 23:28:22,2016-04-11 23:32:45
ADR-5051628-2-234,45859,2016-04-07 11:22:39,2016-04-07 11:29:29
ADR-5051628-2-235,45859,2016-04-07 11:29:55,2016-04-07 11:30:53
ADR-5051628-2-236,187194,2016-04-07 11:32:15,2016-04-07 11:33:15
ADR-5051628-2-238,112819,2016-04-11 00:15:45,2016-04-11 00:18:25
ADR-5051628-2-243,188810,2016-04-12 23:53:07,2016-04-12 23:55:48
ADR-5052438-2-046,200174,2016-04-09 11:50:23,2016-04-09 11:50:47
ADR-5052438-2-047,192167,2016-04-09 11:51:10,2016-04-09 11:51:22
ADR-5052438-2-048,206962,2016-04-09 11:51:40,2016-04-09 11:52:00
ADR-5054680-2-003,184197,2016-04-12 11:30:56,2016-04-12 11:31:54
ADR-5056555-2-472,207783,2016-04-11 00:41:27,2016-04-11 00:43:30
ADR-5056555-2-474,185089,2016-04-12 16:16:42,2016-04-12 16:21:02
ADR-5056905-2-116,107127,2016-04-11 00:51:06,2016-04-11 00:59:38
ADR-5058952-2-115,289035,2016-04-10 05:56:18,2016-04-10 06:02:58
ADR-5061591-2-286,85073,2016-04-10 03:08:07,2016-04-10 03:09:29
ADR-5061591-2-291,224882,2016-04-11 00:12:51,2016-04-11 00:14:02
ADR-5061792-2-030,294545,2016-04-12 22:55:54,2016-04-12 22:57:12
ADR-5062033-2-320,286710,2016-04-09 15:24:37,2016-04-09 15:47:33
ADR-5062804-2-142,155993,2016-04-07 10:45:08,2016-04-07 10:50:23
ADR-5063301-2-033,148036,2016-04-10 07:53:17,2016-04-10 08:01:46
ADR-5067511-2-121,26257,2016-04-07 10:31:59,2016-04-07 10:38:17
ADR-5069427-2-255,198611,2016-04-10 12:25:13,2016-04-10 12:28:38
ADR-5073137-2-003,217190,2016-04-11 01:34:06,2016-04-11 01:34:26
ADR-5073137-2-004,196574,2016-04-11 01:46:39,2016-04-11 01:47:00
ADR-5073576-2-030,35829,2016-04-12 12:46:42,2016-04-12 12:53:51
ADR-5074286-2-189,215867,2016-04-09 08:26:18,2016-04-09 08:28:37
ADR-5076095-2-304,172359,2016-04-08 08:35:05,2016-04-08 08:37:49
ADR-5076416-2-145,34432,2016-04-10 22:45:04,2016-04-10 22:45:16
ADR-5076416-2-156,221739,2016-04-10 23:45:42,2016-04-10 23:47:47
ADR-5078541-2-335,106193,2016-04-09 08:13:41,2016-04-09 08:16:35
ADR-5079249-2-070,174313,2016-04-09 16:13:16,2016-04-09 16:13:37
ADR-5079467-2-274,106106,2016-04-08 09:49:44,2016-04-08 09:57:21
ADR-5082131-2-046,192829,2016-04-12 11:24:15,2016-04-12 11:25:23
ADR-5082484-2-026,212047,2016-04-11 14:09:47,2016-04-11 14:11:35
ADR-5086809-2-007,105566,2016-04-09 05:19:41,2016-04-09 05:23:05
ADR-5090173-2-108,279652,2016-04-09 04:38:59,2016-04-09 04:40:07
ADR-5091172-2-011,128019,2016-04-08 11:33:20,2016-04-08 11:36:15
ADR-5095186-2-1728,158112,2016-04-10 14:05:55,2016-04-10 14:06:15
ADR-5095242-2-054,247643,2016-04-12 00:17:46,2016-04-12 00:19:56
ADR-5095339-2-073,158362,2016-04-09 15:08:48,2016-04-09 15:09:34
ADR-5096960-2-592,234369,2016-04-08 11:08:45,2016-04-08 11:12:04
ADR-5097199-2-032,243394,2016-04-10 08:58:56,2016-04-10 09:02:28
ADR-5097729-2-122,215997,2016-04-12 11:44:24,2016-04-12 11:44:35
ADR-5099062-2-161,120500,2016-04-09 00:58:03,2016-04-09 00:58:25
ADR-5099160-2-234,195595,2016-04-07 23:59:58,2016-04-08 00:06:40
ADR-5100515-2-043,112915,2016-04-08 10:47:04,2016-04-08 10:52:10
ADR-5101099-2-141,286215,2016-04-09 07:14:37,2016-04-09 07:18:51
ADR-5101221-2-123,210010,2016-04-06 19:53:31,2016-04-06 19:54:27
ADR-5101835-2-203,185040,2016-04-07 09:48:12,2016-04-07 09:48:46
ADR-5101835-2-204,238580,2016-04-07 11:35:53,2016-04-07 11:40:38
ADR-5102755-2-484,115128,2016-04-08 14:19:55,2016-04-08 14:20:15
ADR-5103809-2-015,92253,2016-04-08 08:19:37,2016-04-08 08:20:11
ADR-5103809-2-016,149945,2016-04-11 09:50:22,2016-04-11 09:52:29
ADR-5103809-2-017,184042,2016-04-12 05:19:32,2016-04-12 05:20:14
ADR-5105819-2-668,289806,2016-04-12 01:00:50,2016-04-12 01:19:39
ADR-5107021-2-250,252594,2016-04-06 16:42:34,2016-04-06 16:43:13
ADR-5107021-2-272,188947,2016-04-07 09:26:50,2016-04-07 09:27:21
ADR-5108206-2-248,206283,2016-04-09 06:06:42,2016-04-09 06:10:02
ADR-5109399-2-459,52363,2016-04-08 00:30:41,2016-04-08 00:31:19
ADR-5110074-2-018,138807,2016-04-09 12:14:34,2016-04-09 12:15:12
ADR-5110225-2-579,80293,2016-04-09 00:43:11,2016-04-09 00:43:33
ADR-5110479-2-061,184038,2016-04-12 10:25:44,2016-04-12 10:28:15
ADR-5111481-2-140,155626,2016-04-09 12:25:12,2016-04-09 12:25:57
ADR-5115718-2-028,106382,2016-04-08 06:57:48,2016-04-08 06:58:08
ADR-5116247-2-075,283934,2016-04-08 01:54:50,2016-04-08 01:57:16
ADR-5116247-2-076,64838,2016-04-08 12:27:13,2016-04-08 12:27:55
ADR-5118956-2-076,151511,2016-04-10 11:33:07,2016-04-10 11:34:20
ADR-5119667-2-059,287741,2016-04-12 14:59:04,2016-04-12 15:11:49
ADR-5123263-2-288,29079,2016-04-08 14:14:44,2016-04-08 14:17:27
ADR-5124277-2-354,279229,2016-04-08 14:49:04,2016-04-08 14:49:27
