passenger1_id,completed,passenger_cancelled,Time,P-Cancel Rate,Ride Rate
1551569,4,2,1,0.33,0.29
1551654,3,1,1,0.25,0.21
1551821,6,5,1,0.45,0.43
1551825,0,2,1,1.00,0.00
1552012,7,2,1,0.22,0.50
1552170,2,1,1,0.33,0.14
1552242,1,3,2,0.75,0.07
1552273,0,3,1,1.00,0.00
1552414,7,2,1,0.22,0.50
1552438,10,2,2,0.17,0.71
1552514,0,1,1,1.00,0.00
1552647,22,8,1,0.27,1.57
1552648,0,1,1,1.00,0.00
1552656,2,1,1,0.33,0.14
1552695,4,5,1,0.56,0.29
1552719,3,2,1,0.40,0.21
1552854,0,2,1,1.00,0.00
1552987,9,1,1,0.10,0.64
1553222,2,1,1,0.33,0.14
1553224,0,1,1,1.00,0.00
1553238,8,3,1,0.27,0.57
1553555,17,2,1,0.11,1.21
1553567,11,2,1,0.15,0.79
1553586,10,2,2,0.17,0.71
1553653,1,1,2,0.50,0.07
1553718,7,1,1,0.13,0.50
1553745,13,1,3,0.07,0.93
1553838,4,1,1,0.20,0.29
1553914,2,3,1,0.60,0.14
1553968,15,2,1,0.12,1.07
1554056,5,1,5,0.17,0.36
1554322,3,1,1,0.25,0.21
1554408,4,1,1,0.20,0.29
1554636,7,1,1,0.13,0.50
1554775,15,4,1,0.21,1.07
1554787,35,4,1,0.10,2.50
1554869,1,1,2,0.50,0.07
1554909,7,1,1,0.13,0.50
1554913,1,1,2,0.50,0.07
1554997,4,3,1,0.43,0.29
1555251,9,1,1,0.10,0.64
1555363,2,1,1,0.33,0.14
1555723,4,1,1,0.20,0.29
1555852,4,1,1,0.20,0.29
1556188,4,1,1,0.20,0.29
1556216,4,2,1,0.33,0.29
1556542,0,1,1,1.00,0.00
1556667,4,1,1,0.20,0.29
1556891,1,1,2,0.50,0.07
1557126,6,2,1,0.25,0.43
1557176,0,1,1,1.00,0.00
1557237,1,1,2,0.50,0.07
1557407,0,1,1,1.00,0.00
1557505,10,2,2,0.17,0.71
1557619,0,2,1,1.00,0.00
1557648,10,4,2,0.29,0.71
1557899,4,1,1,0.20,0.29
1558278,15,2,1,0.12,1.07
1558608,0,1,1,1.00,0.00
1558705,0,1,1,1.00,0.00
1558716,0,1,1,1.00,0.00
1559033,11,1,1,0.08,0.79
1559275,2,1,1,0.33,0.14
1559293,0,1,1,1.00,0.00
1559296,2,1,1,0.33,0.14
1559301,6,1,1,0.14,0.43
1559314,18,1,2,0.05,1.29
1559345,0,1,1,1.00,0.00
1559346,13,2,3,0.13,0.93
1559396,3,2,1,0.40,0.21
1559426,1,1,2,0.50,0.07
1559429,3,1,1,0.25,0.21
1559556,2,1,1,0.33,0.14
1559610,0,2,1,1.00,0.00
1559904,3,1,1,0.25,0.21
1560304,2,1,1,0.33,0.14
1560308,1,1,2,0.50,0.07
1560338,2,1,1,0.33,0.14
1560579,1,1,2,0.50,0.07
1560615,20,1,7,0.05,1.43
1560674,0,1,1,1.00,0.00
1560846,5,4,5,0.44,0.36
1561000,0,1,1,1.00,0.00
1561115,1,1,2,0.50,0.07
1561196,7,2,1,0.22,0.50
1561239,3,4,1,0.57,0.21
1561757,14,1,1,0.07,1.00
1562677,3,1,1,0.25,0.21
1562933,7,1,1,0.13,0.50
1562997,13,1,3,0.07,0.93
1563004,3,1,1,0.25,0.21
1563033,5,1,5,0.17,0.36
1563116,0,1,1,1.00,0.00
1563698,1,1,2,0.50,0.07
1564013,3,3,1,0.50,0.21
1564036,11,2,1,0.15,0.79
1564083,1,1,2,0.50,0.07
1564114,1,1,2,0.50,0.07
1564275,12,1,1,0.08,0.86
1565232,8,4,1,0.33,0.57
1565241,1,1,2,0.50,0.07
1565286,12,2,1,0.14,0.86
1565291,10,1,2,0.09,0.71
1565317,2,1,1,0.33,0.14
1565324,8,1,1,0.11,0.57
1565356,5,1,5,0.17,0.36
1565399,7,1,1,0.13,0.50
1565480,2,1,1,0.33,0.14
1565513,3,1,1,0.25,0.21
1565581,4,3,1,0.43,0.29
1565633,1,1,2,0.50,0.07
1565668,1,2,2,0.67,0.07
1565686,2,2,1,0.50,0.14
1565914,12,3,1,0.20,0.86
1566287,5,1,5,0.17,0.36
1566488,5,1,5,0.17,0.36
1566705,11,1,1,0.08,0.79
1567071,1,2,2,0.67,0.07
1567275,5,3,5,0.38,0.36
1567725,12,1,1,0.08,0.86
1569094,3,1,1,0.25,0.21
1569302,22,2,1,0.08,1.57
1569324,2,1,1,0.33,0.14
1569486,0,2,1,1.00,0.00
1570102,4,1,1,0.20,0.29
1570471,13,1,3,0.07,0.93
1570519,0,1,1,1.00,0.00
1570533,0,2,1,1.00,0.00
1570545,13,2,3,0.13,0.93
1570716,2,2,1,0.50,0.14
1570779,4,1,1,0.20,0.29
1570881,5,1,5,0.17,0.36
1570908,28,3,3,0.10,2.00
1571782,5,2,5,0.29,0.36
1572014,1,2,2,0.67,0.07
1573189,1,2,2,0.67,0.07
1573459,20,2,7,0.09,1.43
1573674,2,3,1,0.60,0.14
1574198,2,1,1,0.33,0.14
1574752,8,6,1,0.43,0.57
1574856,1,1,2,0.50,0.07
1574875,11,2,1,0.15,0.79
1574947,1,2,2,0.67,0.07
1574961,8,2,1,0.20,0.57
1574986,5,4,5,0.44,0.36
1575109,1,1,2,0.50,0.07
1575114,11,1,1,0.08,0.79
1575393,11,1,1,0.08,0.79
1575851,1,1,2,0.50,0.07
1575869,0,1,1,1.00,0.00
1575919,2,2,1,0.50,0.14
1575961,1,1,2,0.50,0.07
1576212,7,4,1,0.36,0.50
1576350,0,1,1,1.00,0.00
1576412,7,2,1,0.22,0.50
1576427,0,1,1,1.00,0.00
1576435,2,1,1,0.33,0.14
1576662,6,1,1,0.14,0.43
1576715,14,1,1,0.07,1.00
1576930,2,1,1,0.33,0.14
1577270,0,1,1,1.00,0.00
1577598,0,1,1,1.00,0.00
1578005,2,1,1,0.33,0.14
1578230,6,1,1,0.14,0.43
1578845,3,1,1,0.25,0.21
1579352,6,1,1,0.14,0.43
1579372,6,1,1,0.14,0.43
1579397,7,1,1,0.13,0.50
1579497,0,1,1,1.00,0.00
1579565,4,1,1,0.20,0.29
1579587,7,1,1,0.13,0.50
1579786,0,1,1,1.00,0.00
1579800,2,1,1,0.33,0.14
1579870,0,1,1,1.00,0.00
1580331,1,2,2,0.67,0.07
1580564,0,1,1,1.00,0.00
1580834,1,1,2,0.50,0.07
1580878,0,2,1,1.00,0.00
1581614,5,1,5,0.17,0.36
1581849,6,2,1,0.25,0.43
1581916,21,1,3,0.05,1.50
1581955,13,1,3,0.07,0.93
1581968,3,2,1,0.40,0.21
1581974,0,1,1,1.00,0.00
1582357,6,2,1,0.25,0.43
1582360,9,1,1,0.10,0.64
1582789,4,1,1,0.20,0.29
1583007,2,1,1,0.33,0.14
1583201,5,1,5,0.17,0.36
1583442,1,1,2,0.50,0.07
1583502,0,1,1,1.00,0.00
1583616,14,1,1,0.07,1.00
1583832,1,1,2,0.50,0.07
1584140,9,3,1,0.25,0.64
1584170,0,1,1,1.00,0.00
1584263,22,1,1,0.04,1.57
1584328,1,2,2,0.67,0.07
1584579,1,1,2,0.50,0.07
1584590,13,1,3,0.07,0.93
1584655,18,2,2,0.10,1.29
1584738,9,2,1,0.18,0.64
1584863,2,2,1,0.50,0.14
1584944,10,3,2,0.23,0.71
1585069,3,1,1,0.25,0.21
1585701,0,1,1,1.00,0.00
1586166,4,4,1,0.50,0.29
1586520,4,1,1,0.20,0.29
1586553,16,2,2,0.11,1.14
1586612,1,1,2,0.50,0.07
1586636,2,1,1,0.33,0.14
1586709,3,1,1,0.25,0.21
1586872,14,2,1,0.13,1.00
1586948,0,2,1,1.00,0.00
1587022,12,1,1,0.08,0.86
1587093,1,1,2,0.50,0.07
1587168,1,1,2,0.50,0.07
1587308,0,1,1,1.00,0.00
1587477,0,2,1,1.00,0.00
1588179,1,1,2,0.50,0.07
1588218,7,1,1,0.13,0.50
1588261,30,2,1,0.06,2.14
1588325,8,1,1,0.11,0.57
1588350,1,1,2,0.50,0.07
1588739,10,2,2,0.17,0.71
1588830,12,2,1,0.14,0.86
1588916,13,3,3,0.19,0.93
1588992,0,1,1,1.00,0.00
1589132,3,1,1,0.25,0.21
1589530,1,1,2,0.50,0.07
1589729,4,1,1,0.20,0.29
1589837,0,1,1,1.00,0.00
1589879,2,1,1,0.33,0.14
1590067,4,4,1,0.50,0.29
1590152,1,1,2,0.50,0.07
1590416,4,2,1,0.33,0.29
1590689,1,1,2,0.50,0.07
1591377,0,1,1,1.00,0.00
1591392,0,1,1,1.00,0.00
1591542,2,1,1,0.33,0.14
1591590,3,1,1,0.25,0.21
1591715,22,6,1,0.21,1.57
1591869,2,1,1,0.33,0.14
1591938,2,1,1,0.33,0.14
1592102,0,2,1,1.00,0.00
1592109,2,1,1,0.33,0.14
1592600,6,3,1,0.33,0.43
1592676,10,2,2,0.17,0.71
1592710,6,1,1,0.14,0.43
1592767,1,1,2,0.50,0.07
1592787,5,1,5,0.17,0.36
1592793,7,1,1,0.13,0.50
1592845,9,1,1,0.10,0.64
1593134,6,1,1,0.14,0.43
1593149,1,1,2,0.50,0.07
1593157,1,1,2,0.50,0.07
1593185,2,7,1,0.78,0.14
1593227,3,1,1,0.25,0.21
1593329,2,1,1,0.33,0.14
1593395,5,4,5,0.44,0.36
1593422,7,2,1,0.22,0.50
1593536,1,1,2,0.50,0.07
1593628,2,2,1,0.50,0.14
1593638,6,1,1,0.14,0.43
1593681,6,1,1,0.14,0.43
1593698,0,1,1,1.00,0.00
1593799,29,1,2,0.03,2.07
1593966,5,1,5,0.17,0.36
1593973,4,2,1,0.33,0.29
1594060,8,1,1,0.11,0.57
1594155,5,2,5,0.29,0.36
1594173,8,1,1,0.11,0.57
1594220,1,1,2,0.50,0.07
1594253,1,1,2,0.50,0.07
1594463,1,2,2,0.67,0.07
1594736,3,1,1,0.25,0.21
1594844,1,1,2,0.50,0.07
1595712,0,1,1,1.00,0.00
1595772,9,1,1,0.10,0.64
1595796,5,1,5,0.17,0.36
1595848,0,1,1,1.00,0.00
1596054,16,1,2,0.06,1.14
1596090,1,2,2,0.67,0.07
1596249,0,1,1,1.00,0.00
1596433,4,2,1,0.33,0.29
1596632,1,2,2,0.67,0.07
1596703,2,1,1,0.33,0.14
1596783,0,1,1,1.00,0.00
1596938,2,4,1,0.67,0.14
1596991,1,1,2,0.50,0.07
1597130,15,1,1,0.06,1.07
1597181,10,1,2,0.09,0.71
1597260,1,1,2,0.50,0.07
1597521,11,3,1,0.21,0.79
1597745,4,1,1,0.20,0.29
1597792,4,2,1,0.33,0.29
1597905,0,3,1,1.00,0.00
1598016,19,3,1,0.14,1.36
1598241,7,5,1,0.42,0.50
1598632,0,1,1,1.00,0.00
1598737,1,3,2,0.75,0.07
1598948,16,1,2,0.06,1.14
1599768,0,1,1,1.00,0.00
1599915,9,3,1,0.25,0.64
1600030,2,1,1,0.33,0.14
1600038,0,1,1,1.00,0.00
1600321,3,3,1,0.50,0.21
1600390,12,1,1,0.08,0.86
1600913,10,1,2,0.09,0.71
1600928,0,1,1,1.00,0.00
1601107,7,1,1,0.13,0.50
1601503,0,1,1,1.00,0.00
1601643,2,1,1,0.33,0.14
1601912,3,1,1,0.25,0.21
1601983,18,1,2,0.05,1.29
1601984,7,1,1,0.13,0.50
1602079,3,2,1,0.40,0.21
1602085,2,1,1,0.33,0.14
1602121,1,3,2,0.75,0.07
1602135,9,1,1,0.10,0.64
1602219,2,2,1,0.50,0.14
1602236,0,1,1,1.00,0.00
1602256,1,1,2,0.50,0.07
1602267,10,1,2,0.09,0.71
1602287,3,1,1,0.25,0.21
1602436,10,1,2,0.09,0.71
1602465,8,1,1,0.11,0.57
1602492,0,3,1,1.00,0.00
1602567,0,1,1,1.00,0.00
1602584,12,1,1,0.08,0.86
1602594,1,1,2,0.50,0.07
1602596,0,1,1,1.00,0.00
1602771,3,1,1,0.25,0.21
1602869,3,2,1,0.40,0.21
1602888,1,1,2,0.50,0.07
1602914,4,1,1,0.20,0.29
1602932,8,1,1,0.11,0.57
1603062,0,1,1,1.00,0.00
1603283,0,1,1,1.00,0.00
1603448,2,1,1,0.33,0.14
1603473,1,1,2,0.50,0.07
1603477,3,1,1,0.25,0.21
1603621,23,5,1,0.18,1.64
1604075,2,4,1,0.67,0.14
1604105,23,3,1,0.12,1.64
1604139,2,3,1,0.60,0.14
1604223,4,2,1,0.33,0.29
1604236,9,4,1,0.31,0.64
1604412,2,1,1,0.33,0.14
1604650,11,1,1,0.08,0.79
1604776,4,1,1,0.20,0.29
1605016,0,1,1,1.00,0.00
1605052,2,1,1,0.33,0.14
1605069,0,1,1,1.00,0.00
1605110,10,4,2,0.29,0.71
1605456,3,3,1,0.50,0.21
1605483,3,1,1,0.25,0.21
1605720,0,1,1,1.00,0.00
1605871,1,1,2,0.50,0.07
1605888,0,2,1,1.00,0.00
1606406,5,1,5,0.17,0.36
1606440,4,1,1,0.20,0.29
1607158,9,1,1,0.10,0.64
1607804,2,1,1,0.33,0.14
1607873,6,3,1,0.33,0.43
1608546,10,1,2,0.09,0.71
1608598,6,4,1,0.40,0.43
1608715,3,1,1,0.25,0.21
1609237,14,1,1,0.07,1.00
1609337,2,1,1,0.33,0.14
1609357,9,1,1,0.10,0.64
1609494,3,1,1,0.25,0.21
1609499,1,1,2,0.50,0.07
1609552,9,2,1,0.18,0.64
1609592,4,1,1,0.20,0.29
1609619,1,1,2,0.50,0.07
1609834,2,3,1,0.60,0.14
1609843,18,1,2,0.05,1.29
1610174,5,3,5,0.38,0.36
1610252,1,2,2,0.67,0.07
1610330,4,2,1,0.33,0.29
1610411,6,1,1,0.14,0.43
1610452,0,1,1,1.00,0.00
1610503,5,2,5,0.29,0.36
1610546,3,1,1,0.25,0.21
1610845,6,1,1,0.14,0.43
1611581,1,1,2,0.50,0.07
1612881,2,1,1,0.33,0.14
1613805,4,1,1,0.20,0.29
1614317,6,1,1,0.14,0.43
1614643,4,1,1,0.20,0.29
1614679,12,1,1,0.08,0.86
1615337,4,1,1,0.20,0.29
1615363,1,1,2,0.50,0.07
1615439,2,1,1,0.33,0.14
1616114,4,1,1,0.20,0.29
1616124,5,1,5,0.17,0.36
1616131,1,1,2,0.50,0.07
1616149,0,3,1,1.00,0.00
1616229,2,3,1,0.60,0.14
1616279,0,3,1,1.00,0.00
1616536,12,2,1,0.14,0.86
1616557,1,2,2,0.67,0.07
1616578,5,3,5,0.38,0.36
1616751,13,2,3,0.13,0.93
1616775,0,1,1,1.00,0.00
1616780,3,1,1,0.25,0.21
1616975,0,1,1,1.00,0.00
1617034,13,2,3,0.13,0.93
1617402,4,1,1,0.20,0.29
1618246,18,1,2,0.05,1.29
1618400,3,1,1,0.25,0.21
1618409,0,1,1,1.00,0.00
1618912,3,2,1,0.40,0.21
1618954,4,1,1,0.20,0.29
1618984,4,1,1,0.20,0.29
1619590,1,1,2,0.50,0.07
1620017,4,1,1,0.20,0.29
1620064,3,1,1,0.25,0.21
1620107,4,1,1,0.20,0.29
1620379,0,2,1,1.00,0.00
1620393,1,1,2,0.50,0.07
1620732,1,2,2,0.67,0.07
1622000,0,1,1,1.00,0.00
1622312,2,2,1,0.50,0.14
1622363,1,1,2,0.50,0.07
1622530,13,1,3,0.07,0.93
1623046,7,2,1,0.22,0.50
1623154,15,1,1,0.06,1.07
1623274,2,1,1,0.33,0.14
1623546,1,1,2,0.50,0.07
1623597,3,1,1,0.25,0.21
1623856,31,1,10,0.03,2.21
1624147,4,2,1,0.33,0.29
1624245,1,1,2,0.50,0.07
1624306,2,1,1,0.33,0.14
1624738,1,1,2,0.50,0.07
1625085,0,2,1,1.00,0.00
1625101,0,3,1,1.00,0.00
1625210,13,1,3,0.07,0.93
1625283,36,3,3,0.08,2.57
1625457,2,1,1,0.33,0.14
1625487,2,1,1,0.33,0.14
1625544,0,2,1,1.00,0.00
1625549,1,2,2,0.67,0.07
1625560,13,1,3,0.07,0.93
1625627,10,1,2,0.09,0.71
1625649,3,1,1,0.25,0.21
1625926,12,1,1,0.08,0.86
1625969,1,1,2,0.50,0.07
1626309,6,2,1,0.25,0.43
1626649,2,1,1,0.33,0.14
1626872,5,1,5,0.17,0.36
1627050,10,7,2,0.41,0.71
1627519,7,1,1,0.13,0.50
1627534,11,2,1,0.15,0.79
1627865,2,1,1,0.33,0.14
1627887,1,2,2,0.67,0.07
1627907,0,1,1,1.00,0.00
1627912,7,3,1,0.30,0.50
1627955,1,1,2,0.50,0.07
1627967,12,2,1,0.14,0.86
1628017,11,1,1,0.08,0.79
1628043,0,1,1,1.00,0.00
1628158,0,4,1,1.00,0.00
1628212,0,1,1,1.00,0.00
1628258,11,1,1,0.08,0.79
1628289,0,2,1,1.00,0.00
1628349,13,4,3,0.24,0.93
1628376,18,1,2,0.05,1.29
1628400,2,1,1,0.33,0.14
1628503,8,2,1,0.20,0.57
1628579,42,4,4,0.09,3.00
1628704,0,2,1,1.00,0.00
1628716,1,1,2,0.50,0.07
1628740,1,2,2,0.67,0.07
1628802,7,1,1,0.13,0.50
1628813,4,1,1,0.20,0.29
1628815,2,1,1,0.33,0.14
1629086,0,1,1,1.00,0.00
1629116,29,3,2,0.09,2.07
1629157,4,5,1,0.56,0.29
1629221,0,1,1,1.00,0.00
1629811,4,3,1,0.43,0.29
1629862,6,1,1,0.14,0.43
1629984,4,1,1,0.20,0.29
1630153,9,1,1,0.10,0.64
1630154,8,1,1,0.11,0.57
1630331,9,1,1,0.10,0.64
1630396,16,3,2,0.16,1.14
1630502,0,1,1,1.00,0.00
1630647,5,1,5,0.17,0.36
1630874,7,4,1,0.36,0.50
1631006,4,1,1,0.20,0.29
1631024,18,1,2,0.05,1.29
1631173,1,1,2,0.50,0.07
1631188,5,1,5,0.17,0.36
1631233,0,3,1,1.00,0.00
1631279,0,3,1,1.00,0.00
1631311,4,1,1,0.20,0.29
1631433,4,4,1,0.50,0.29
1631606,4,1,1,0.20,0.29
1631709,12,4,1,0.25,0.86
1631722,2,1,1,0.33,0.14
1631738,0,1,1,1.00,0.00
1631982,1,1,2,0.50,0.07
1632400,7,1,1,0.13,0.50
1632443,0,1,1,1.00,0.00
1632955,3,2,1,0.40,0.21
1633501,6,1,1,0.14,0.43
1633937,0,2,1,1.00,0.00
1634085,2,1,1,0.33,0.14
1634929,1,1,2,0.50,0.07
1635043,5,1,5,0.17,0.36
1635052,0,1,1,1.00,0.00
1635056,5,1,5,0.17,0.36
1635075,1,1,2,0.50,0.07
1635092,3,1,1,0.25,0.21
1635213,15,3,1,0.17,1.07
1635462,6,3,1,0.33,0.43
1635474,2,2,1,0.50,0.14
1635772,4,6,1,0.60,0.29
1635785,11,1,1,0.08,0.79
1635873,1,3,2,0.75,0.07
1635876,2,3,1,0.60,0.14
1635924,2,1,1,0.33,0.14
1636174,5,4,5,0.44,0.36
1636301,1,1,2,0.50,0.07
1636449,6,2,1,0.25,0.43
1636470,4,4,1,0.50,0.29
1636501,8,2,1,0.20,0.57
1636538,9,2,1,0.18,0.64
1636620,3,1,1,0.25,0.21
1637618,4,2,1,0.33,0.29
1638245,15,1,1,0.06,1.07
1638256,1,1,2,0.50,0.07
1638465,16,2,2,0.11,1.14
1639000,2,1,1,0.33,0.14
1639085,0,1,1,1.00,0.00
1639160,0,3,1,1.00,0.00
1639332,12,1,1,0.08,0.86
1639548,12,1,1,0.08,0.86
1639829,6,1,1,0.14,0.43
1640343,2,1,1,0.33,0.14
1640378,5,1,5,0.17,0.36
1640811,1,1,2,0.50,0.07
1641009,10,1,2,0.09,0.71
1641049,4,1,1,0.20,0.29
1641100,1,2,2,0.67,0.07
1641278,12,3,1,0.20,0.86
1641382,2,1,1,0.33,0.14
1641586,8,2,1,0.20,0.57
1642035,3,1,1,0.25,0.21
1642116,2,1,1,0.33,0.14
1642170,12,1,1,0.08,0.86
1642240,8,1,1,0.11,0.57
1642517,6,1,1,0.14,0.43
1642565,16,1,2,0.06,1.14
1642635,27,2,2,0.07,1.93
1642689,0,1,1,1.00,0.00
1642699,1,1,2,0.50,0.07
1642869,5,1,5,0.17,0.36
1642883,0,1,1,1.00,0.00
1642987,4,2,1,0.33,0.29
1643453,3,4,1,0.57,0.21
1643519,10,3,2,0.23,0.71
1643538,2,1,1,0.33,0.14
1643868,2,1,1,0.33,0.14
1643987,1,1,2,0.50,0.07
1644206,2,1,1,0.33,0.14
1644319,19,1,1,0.05,1.36
1644332,26,6,4,0.19,1.86
1644343,3,1,1,0.25,0.21
1644374,12,5,1,0.29,0.86
1644543,3,1,1,0.25,0.21
1644655,4,1,1,0.20,0.29
1645044,0,1,1,1.00,0.00
1645640,1,2,2,0.67,0.07
1646246,1,2,2,0.67,0.07
1647824,12,3,1,0.20,0.86
1647939,1,2,2,0.67,0.07
1647998,8,1,1,0.11,0.57
1648119,4,1,1,0.20,0.29
1648388,0,1,1,1.00,0.00
1648528,1,1,2,0.50,0.07
1648820,12,2,1,0.14,0.86
1649171,0,2,1,1.00,0.00
1649229,6,1,1,0.14,0.43
1649273,24,1,1,0.04,1.71
1649341,4,1,1,0.20,0.29
1649352,1,1,2,0.50,0.07
1649579,4,1,1,0.20,0.29
1649614,1,1,2,0.50,0.07
1649733,1,1,2,0.50,0.07
1649739,23,3,1,0.12,1.64
1650339,6,1,1,0.14,0.43
1650359,9,1,1,0.10,0.64
1650582,3,2,1,0.40,0.21
1651010,2,1,1,0.33,0.14
1651199,2,2,1,0.50,0.14
1651406,28,1,3,0.03,2.00
1651455,3,1,1,0.25,0.21
1651549,3,1,1,0.25,0.21
1651777,3,1,1,0.25,0.21
1653743,12,1,1,0.08,0.86
1653828,10,1,2,0.09,0.71
1653936,2,3,1,0.60,0.14
1654074,3,1,1,0.25,0.21
1654075,6,1,1,0.14,0.43
1654262,3,3,1,0.50,0.21
1654407,2,2,1,0.50,0.14
1655047,11,1,1,0.08,0.79
1655867,0,1,1,1.00,0.00
1655974,6,1,1,0.14,0.43
1656042,14,1,1,0.07,1.00
1656271,4,1,1,0.20,0.29
1656356,10,1,2,0.09,0.71
1656610,5,1,5,0.17,0.36
1656979,1,3,2,0.75,0.07
1657510,7,2,1,0.22,0.50
1657754,3,1,1,0.25,0.21
1659495,8,1,1,0.11,0.57
1660466,0,2,1,1.00,0.00
1660559,16,1,2,0.06,1.14
1660626,2,1,1,0.33,0.14
1660631,9,2,1,0.18,0.64
1660660,3,2,1,0.40,0.21
1660688,23,2,1,0.08,1.64
1660794,4,1,1,0.20,0.29
1660979,0,1,1,1.00,0.00
1661030,1,1,2,0.50,0.07
1661033,4,1,1,0.20,0.29
1661178,9,1,1,0.10,0.64
1661558,5,1,5,0.17,0.36
1662063,1,1,2,0.50,0.07
1663469,0,1,1,1.00,0.00
1665102,5,1,5,0.17,0.36
1665392,7,1,1,0.13,0.50
1667127,2,1,1,0.33,0.14
1667455,0,3,1,1.00,0.00
1667627,5,1,5,0.17,0.36
1667896,4,2,1,0.33,0.29
1667904,7,3,1,0.30,0.50
1668144,11,3,1,0.21,0.79
1668428,21,1,3,0.05,1.50
1669065,0,1,1,1.00,0.00
1669156,3,1,1,0.25,0.21
1670383,9,4,1,0.31,0.64
1671171,0,1,1,1.00,0.00
1671601,6,3,1,0.33,0.43
1671866,2,2,1,0.50,0.14
1671961,2,1,1,0.33,0.14
1671997,6,1,1,0.14,0.43
1672113,10,1,2,0.09,0.71
1673396,11,1,1,0.08,0.79
1673588,5,1,5,0.17,0.36
1673945,2,1,1,0.33,0.14
1674427,1,1,2,0.50,0.07
1674806,0,7,1,1.00,0.00
1675081,4,1,1,0.20,0.29
1676010,0,1,1,1.00,0.00
1676150,9,1,1,0.10,0.64
1676522,4,2,1,0.33,0.29
1676719,3,1,1,0.25,0.21
1677060,1,2,2,0.67,0.07
1677144,1,1,2,0.50,0.07
1677654,0,1,1,1.00,0.00
1678759,3,1,1,0.25,0.21
1679979,2,1,1,0.33,0.14
1680034,0,1,1,1.00,0.00
1680186,3,1,1,0.25,0.21
1680462,3,1,1,0.25,0.21
1680611,6,1,1,0.14,0.43
1680798,0,1,1,1.00,0.00
1680956,2,2,1,0.50,0.14
1681128,4,4,1,0.50,0.29
1681334,0,1,1,1.00,0.00
1681972,0,2,1,1.00,0.00
1682396,27,4,2,0.13,1.93
1682830,5,1,5,0.17,0.36
1682893,4,1,1,0.20,0.29
1682993,2,7,1,0.78,0.14
1683047,4,2,1,0.33,0.29
1683055,1,2,2,0.67,0.07
1683345,3,1,1,0.25,0.21
1683388,14,4,1,0.22,1.00
1684051,3,1,1,0.25,0.21
1684563,4,3,1,0.43,0.29
1685310,2,1,1,0.33,0.14
1685415,2,1,1,0.33,0.14
1685445,1,1,2,0.50,0.07
1685496,20,5,7,0.20,1.43
1685644,6,3,1,0.33,0.43
1685657,4,2,1,0.33,0.29
1685987,4,2,1,0.33,0.29
1686246,9,1,1,0.10,0.64
1686335,11,1,1,0.08,0.79
1686554,3,3,1,0.50,0.21
1689058,10,2,2,0.17,0.71
1689268,3,2,1,0.40,0.21
1689555,3,1,1,0.25,0.21
1689948,0,2,1,1.00,0.00
1690062,2,1,1,0.33,0.14
1690504,1,1,2,0.50,0.07
1690633,0,2,1,1.00,0.00
1690793,12,2,1,0.14,0.86
1690949,10,1,2,0.09,0.71
1691206,19,2,1,0.10,1.36
1691227,6,1,1,0.14,0.43
1691239,13,1,3,0.07,0.93
1691446,2,2,1,0.50,0.14
1691448,5,2,5,0.29,0.36
1691514,1,1,2,0.50,0.07
1692080,0,1,1,1.00,0.00
1692337,4,1,1,0.20,0.29
1693281,0,2,1,1.00,0.00
1693426,6,3,1,0.33,0.43
1693679,33,4,6,0.11,2.36
1693939,0,1,1,1.00,0.00
1693948,6,3,1,0.33,0.43
1694976,0,1,1,1.00,0.00
1695174,0,1,1,1.00,0.00
1696098,0,1,1,1.00,0.00
1696704,4,2,1,0.33,0.29
1697076,3,1,1,0.25,0.21
1697324,6,1,1,0.14,0.43
1697381,2,1,1,0.33,0.14
1697544,9,1,1,0.10,0.64
1697613,3,1,1,0.25,0.21
1697724,8,4,1,0.33,0.57
1697878,3,2,1,0.40,0.21
1697935,5,2,5,0.29,0.36
1698270,10,2,2,0.17,0.71
1698568,7,2,1,0.22,0.50
1698883,22,1,1,0.04,1.57
1699152,23,1,1,0.04,1.64
1699175,5,1,5,0.17,0.36
1699277,1,1,2,0.50,0.07
1699371,2,4,1,0.67,0.14
1699443,2,1,1,0.33,0.14
1699477,8,1,1,0.11,0.57
1699847,0,1,1,1.00,0.00
1700361,12,1,1,0.08,0.86
1700517,0,1,1,1.00,0.00
1700687,7,1,1,0.13,0.50
1700738,5,1,5,0.17,0.36
1701051,7,3,1,0.30,0.50
1701158,4,1,1,0.20,0.29
1701613,7,1,1,0.13,0.50
1701626,7,1,1,0.13,0.50
1701711,10,1,2,0.09,0.71
1701897,10,1,2,0.09,0.71
1701938,0,1,1,1.00,0.00
1702475,4,2,1,0.33,0.29
1702862,0,3,1,1.00,0.00
1704547,7,3,1,0.30,0.50
1704606,3,1,1,0.25,0.21
1704916,4,1,1,0.20,0.29
1705543,4,3,1,0.43,0.29
1705773,0,1,1,1.00,0.00
1706139,14,1,1,0.07,1.00
1707389,1,1,2,0.50,0.07
1707697,1,1,2,0.50,0.07
1707815,2,1,1,0.33,0.14
1707871,4,3,1,0.43,0.29
1707884,1,1,2,0.50,0.07
1707892,0,1,1,1.00,0.00
1708035,2,1,1,0.33,0.14
1708554,4,1,1,0.20,0.29
1708852,6,4,1,0.40,0.43
1709748,24,1,1,0.04,1.71
1709750,0,1,1,1.00,0.00
1709815,0,1,1,1.00,0.00
1709996,1,1,2,0.50,0.07
1710196,6,1,1,0.14,0.43
1710322,5,1,5,0.17,0.36
